id_visita,data,cliente_id,vendedor_id,tipo_visita,objetivo,status
1623,2025-03-17,5395,1009,Online,Prospecção,Pendente
1624,2025-06-02,5128,1020,Online,Prospecção,Pendente
1625,2025-03-23,5390,1057,Presencial,Pós-venda,Pendente
1626,2025-06-07,5395,2013,Online,Prospecção,Realizada
1627,2025-04-09,5192,2007,Presencial,Pós-venda,Realizada
1628,2025-05-20,5221,2003,Presencial,Pós-venda,Realizada
1629,2025-03-15,5482,2021,Presencial,Negociação,Pendente
1630,2025-02-10,5091,1006,Telefone,Negociação,Pendente
1631,2025-05-17,5340,2025,Presencial,Pós-venda,Pendente
1632,2025-02-19,5196,2034,Online,Prospecção,Pendente
1633,2025-03-07,5189,1028,Telefone,Pós-venda,Pendente
1634,2025-04-28,5414,2018,Online,Negociação,Realizada
1635,2025-05-16,5408,2023,Telefone,Negociação,Pendente
1636,2025-02-03,5130,1037,Online,Pós-venda,Pendente
1637,2025-04-18,5220,2031,Telefone,Negociação,Pendente
1638,2025-02-09,5309,2002,Telefone,Pós-venda,Realizada
1639,2025-02-12,5181,1023,Presencial,Prospecção,Pendente
1640,2025-02-27,5472,1043,Online,Prospecção,Realizada
1641,2025-05-27,5305,1051,Telefone,Negociação,Realizada
1642,2025-02-11,5295,1057,Presencial,Pós-venda,Realizada
1643,2025-03-25,5277,1034,Online,Pós-venda,Pendente
1644,2025-04-25,5118,1054,Telefone,Pós-venda,Realizada
1645,2025-05-19,5018,1054,Presencial,Prospecção,Realizada
1646,2025-02-12,5093,2012,Presencial,Pós-venda,Realizada
1647,2025-05-02,5376,1026,Online,Pós-venda,Pendente
1648,2025-02-08,5363,1049,Telefone,Pós-venda,Pendente
1649,2025-06-04,5010,1029,Telefone,Prospecção,Realizada
1650,2025-02-11,5153,1053,Online,Pós-venda,Pendente
1651,2025-06-28,5360,2038,Online,Negociação,Pendente
1652,2025-04-13,5375,1020,Online,Negociação,Pendente
1653,2025-02-18,5267,1011,Presencial,Pós-venda,Realizada
1654,2025-06-24,5055,1031,Telefone,Negociação,Realizada
1655,2025-06-08,5020,1053,Telefone,Prospecção,Realizada
1656,2025-01-09,5369,1033,Telefone,Prospecção,Pendente
1657,2025-02-16,5042,1006,Telefone,Prospecção,Pendente
1658,2025-05-03,5151,2040,Presencial,Pós-venda,Realizada
1659,2025-02-10,5217,1053,Telefone,Pós-venda,Pendente
1660,2025-03-26,5062,1058,Presencial,Prospecção,Realizada
1661,2025-03-01,5357,1010,Online,Negociação,Realizada
1662,2025-04-16,5267,2038,Online,Prospecção,Pendente
1663,2025-05-10,5121,2027,Telefone,Negociação,Realizada
1664,2025-06-02,5278,2029,Presencial,Pós-venda,Realizada
1665,2025-03-11,5455,1043,Presencial,Prospecção,Realizada
1666,2025-01-27,5376,1015,Presencial,Pós-venda,Realizada
1667,2025-05-09,5367,2040,Presencial,Negociação,Pendente
1668,2025-06-19,5335,2038,Presencial,Pós-venda,Pendente
1669,2025-04-11,5107,2027,Presencial,Negociação,Realizada
1670,2025-03-15,5481,2017,Online,Pós-venda,Pendente
1671,2025-01-06,5388,1058,Telefone,Prospecção,Realizada
1672,2025-06-16,5331,1028,Online,Prospecção,Realizada
1673,2025-04-05,5295,1034,Presencial,Pós-venda,Realizada
1674,2025-06-22,5104,1054,Online,Prospecção,Pendente
1675,2025-05-17,5499,2004,Presencial,Prospecção,Realizada
1676,2025-05-24,5474,1007,Online,Negociação,Realizada
1677,2025-02-12,5042,2032,Presencial,Negociação,Pendente
1678,2025-01-30,5300,1014,Presencial,Prospecção,Pendente
1679,2025-03-26,5120,2006,Online,Negociação,Realizada
1680,2025-04-03,5263,2014,Telefone,Prospecção,Pendente
1681,2025-03-17,5193,1010,Telefone,Negociação,Pendente
1682,2025-01-01,5440,2037,Presencial,Prospecção,Realizada
1683,2025-02-06,5163,2014,Presencial,Pós-venda,Pendente
1684,2025-04-26,5379,1018,Online,Pós-venda,Pendente
1685,2025-06-13,5026,1060,Online,Prospecção,Pendente
1686,2025-01-18,5258,1020,Online,Prospecção,Realizada
1687,2025-01-16,5152,1060,Presencial,Prospecção,Realizada
1688,2025-05-22,5328,2026,Telefone,Negociação,Pendente
1689,2025-04-22,5126,1012,Telefone,Negociação,Realizada
1690,2025-06-17,5243,1026,Telefone,Negociação,Pendente
1691,2025-05-12,5234,1002,Presencial,Negociação,Pendente
1692,2025-02-16,5425,1004,Presencial,Prospecção,Realizada
1693,2025-04-02,5135,1016,Online,Prospecção,Realizada
1694,2025-05-30,5185,1055,Presencial,Negociação,Realizada
1695,2025-02-17,5102,1037,Online,Negociação,Realizada
1696,2025-05-07,5374,1032,Online,Prospecção,Realizada
1697,2025-06-17,5483,1021,Online,Pós-venda,Pendente
1698,2025-04-06,5492,2004,Telefone,Prospecção,Pendente
1699,2025-01-16,5416,1039,Telefone,Negociação,Realizada
1700,2025-03-09,5370,1052,Presencial,Prospecção,Realizada
1701,2025-04-09,5119,1053,Online,Prospecção,Pendente
1702,2025-03-30,5138,1007,Telefone,Negociação,Realizada
1703,2025-05-07,5178,2019,Telefone,Negociação,Realizada
1704,2025-04-01,5218,2019,Online,Pós-venda,Pendente
1705,2025-02-20,5460,2029,Online,Pós-venda,Pendente
1706,2025-06-22,5308,2040,Online,Pós-venda,Pendente
1707,2025-01-28,5387,1009,Presencial,Prospecção,Pendente
1708,2025-02-14,5089,2029,Online,Negociação,Pendente
1709,2025-03-17,5278,1035,Telefone,Pós-venda,Pendente
1710,2025-02-01,5045,1014,Telefone,Prospecção,Realizada
1711,2025-01-17,5091,1033,Telefone,Pós-venda,Realizada
1712,2025-04-17,5147,1042,Online,Prospecção,Realizada
1713,2025-05-15,5338,1055,Presencial,Pós-venda,Pendente
1714,2025-05-22,5166,2021,Telefone,Pós-venda,Realizada
1715,2025-03-29,5375,1006,Online,Prospecção,Realizada
1716,2025-02-13,5172,2033,Telefone,Pós-venda,Pendente
1717,2025-05-19,5402,2007,Telefone,Prospecção,Pendente
1718,2025-03-08,5010,1049,Presencial,Negociação,Realizada
1719,2025-02-25,5350,1018,Online,Prospecção,Pendente
1720,2025-06-23,5211,1001,Telefone,Prospecção,Pendente
1721,2025-06-30,5095,1060,Online,Prospecção,Pendente
1722,2025-01-02,5375,2037,Presencial,Pós-venda,Pendente
1723,2025-05-01,5261,1049,Presencial,Negociação,Realizada
1724,2025-02-19,5302,1059,Online,Negociação,Realizada
1725,2025-05-25,5294,1026,Online,Pós-venda,Realizada
1726,2025-02-27,5340,1028,Presencial,Prospecção,Realizada
1727,2025-02-21,5123,1003,Online,Negociação,Realizada
1728,2025-05-17,5460,2024,Presencial,Prospecção,Realizada
1729,2025-04-05,5236,2005,Online,Pós-venda,Realizada
1730,2025-03-28,5010,1058,Online,Negociação,Realizada
1731,2025-04-23,5477,1053,Telefone,Pós-venda,Realizada
1732,2025-03-24,5043,2034,Presencial,Pós-venda,Pendente
1733,2025-05-18,5053,1043,Online,Negociação,Pendente
1734,2025-01-25,5400,1035,Telefone,Negociação,Pendente
1735,2025-02-10,5140,2018,Telefone,Pós-venda,Pendente
1736,2025-01-24,5418,1055,Online,Negociação,Realizada
1737,2025-04-26,5275,1015,Presencial,Prospecção,Pendente
1738,2025-06-15,5106,1022,Telefone,Prospecção,Realizada
1739,2025-01-30,5130,1034,Online,Prospecção,Pendente
1740,2025-03-02,5055,1054,Presencial,Negociação,Realizada
1741,2025-06-07,5476,2015,Online,Prospecção,Realizada
1742,2025-01-07,5014,1060,Online,Pós-venda,Realizada
1743,2025-05-22,5051,1032,Presencial,Negociação,Realizada
1744,2025-02-06,5444,2003,Telefone,Negociação,Realizada
1745,2025-06-14,5489,1042,Telefone,Prospecção,Realizada
1746,2025-06-22,5402,1033,Telefone,Pós-venda,Pendente
1747,2025-03-14,5423,2017,Telefone,Pós-venda,Realizada
1748,2025-05-10,5494,1029,Telefone,Negociação,Pendente
1749,2025-05-11,5074,1033,Telefone,Negociação,Realizada
1750,2025-06-05,5460,1039,Presencial,Prospecção,Pendente
1751,2025-03-01,5219,2010,Presencial,Negociação,Realizada
1752,2025-01-24,5316,2014,Online,Pós-venda,Pendente
1753,2025-02-16,5367,1004,Telefone,Pós-venda,Pendente
1754,2025-05-01,5070,2019,Online,Pós-venda,Pendente
1755,2025-01-25,5360,1044,Telefone,Prospecção,Pendente
1756,2025-02-11,5197,1026,Telefone,Prospecção,Pendente
1757,2025-06-25,5157,2031,Telefone,Negociação,Realizada
1758,2025-01-22,5267,1048,Telefone,Prospecção,Realizada
1759,2025-01-26,5497,2001,Presencial,Prospecção,Pendente
1760,2025-02-28,5226,1059,Online,Pós-venda,Pendente
1761,2025-06-14,5405,2005,Presencial,Pós-venda,Pendente
1762,2025-01-13,5139,1007,Online,Pós-venda,Pendente
1763,2025-03-03,5222,2030,Presencial,Prospecção,Realizada
1764,2025-03-21,5463,1030,Online,Negociação,Realizada
1765,2025-01-29,5154,1037,Telefone,Prospecção,Pendente
1766,2025-06-04,5327,2015,Telefone,Negociação,Realizada
1767,2025-06-02,5295,1059,Telefone,Prospecção,Realizada
1768,2025-01-23,5115,2027,Telefone,Prospecção,Realizada
1769,2025-05-09,5165,1023,Presencial,Prospecção,Pendente
1770,2025-02-14,5365,1059,Online,Pós-venda,Pendente
1771,2025-02-19,5251,2018,Telefone,Prospecção,Realizada
1772,2025-01-16,5215,2027,Presencial,Pós-venda,Pendente
1773,2025-01-06,5420,1038,Presencial,Pós-venda,Realizada
1774,2025-02-18,5173,1012,Telefone,Pós-venda,Pendente
1775,2025-03-13,5326,1022,Telefone,Negociação,Realizada
1776,2025-06-09,5493,1006,Presencial,Negociação,Realizada
1777,2025-05-20,5262,1051,Online,Pós-venda,Realizada
1778,2025-05-19,5010,1054,Online,Pós-venda,Realizada
1779,2025-02-18,5473,1036,Telefone,Prospecção,Realizada
1780,2025-02-12,5316,1004,Online,Prospecção,Pendente
1781,2025-06-22,5434,1027,Online,Pós-venda,Realizada
1782,2025-01-21,5017,2024,Presencial,Prospecção,Realizada
1783,2025-04-08,5016,1053,Online,Prospecção,Realizada
1784,2025-02-18,5307,1025,Online,Prospecção,Realizada
1785,2025-02-17,5184,1056,Presencial,Prospecção,Realizada
1786,2025-05-19,5335,1008,Telefone,Pós-venda,Pendente
1787,2025-03-15,5480,2020,Presencial,Pós-venda,Realizada
1788,2025-05-26,5260,2023,Presencial,Negociação,Pendente
1789,2025-02-27,5169,2016,Online,Negociação,Realizada
1790,2025-03-24,5395,1041,Presencial,Prospecção,Realizada
1791,2025-03-25,5196,2039,Presencial,Pós-venda,Pendente
1792,2025-04-29,5363,1009,Presencial,Pós-venda,Realizada
1793,2025-03-14,5359,2020,Presencial,Pós-venda,Pendente
1794,2025-02-20,5035,1004,Presencial,Negociação,Pendente
1795,2025-04-11,5360,2034,Online,Prospecção,Pendente
1796,2025-02-06,5316,2014,Telefone,Prospecção,Pendente
1797,2025-04-14,5291,2007,Telefone,Prospecção,Pendente
1798,2025-04-18,5075,1027,Telefone,Pós-venda,Realizada
1799,2025-05-31,5185,1047,Presencial,Negociação,Pendente
1800,2025-05-16,5177,1043,Online,Negociação,Realizada
1801,2025-01-03,5079,2015,Presencial,Pós-venda,Realizada
1802,2025-02-28,5203,1058,Presencial,Prospecção,Realizada
1803,2025-02-03,5208,1030,Telefone,Negociação,Pendente
1804,2025-02-03,5368,1002,Presencial,Prospecção,Pendente
1805,2025-02-19,5124,1048,Telefone,Prospecção,Realizada
1806,2025-04-09,5079,1028,Telefone,Pós-venda,Realizada
1807,2025-02-20,5139,1049,Presencial,Prospecção,Realizada
1808,2025-05-21,5324,1048,Presencial,Negociação,Pendente
1809,2025-01-31,5352,1004,Presencial,Prospecção,Realizada
1810,2025-02-17,5233,1002,Online,Pós-venda,Realizada
1811,2025-01-18,5444,1006,Online,Negociação,Realizada
1812,2025-02-13,5067,1030,Presencial,Prospecção,Pendente
1813,2025-04-04,5493,2009,Online,Prospecção,Pendente
1814,2025-03-16,5404,2016,Online,Prospecção,Realizada
1815,2025-06-29,5500,1002,Presencial,Negociação,Realizada
1816,2025-05-29,5214,2024,Telefone,Negociação,Realizada
1817,2025-03-17,5373,1048,Telefone,Prospecção,Pendente
1818,2025-04-01,5113,1059,Online,Pós-venda,Pendente
1819,2025-05-08,5209,2005,Presencial,Negociação,Pendente
1820,2025-05-10,5213,1043,Telefone,Prospecção,Pendente
1821,2025-04-02,5381,2035,Telefone,Pós-venda,Realizada
1822,2025-01-31,5076,2038,Online,Prospecção,Pendente
1823,2025-06-04,5171,1032,Online,Prospecção,Pendente
1824,2025-01-25,5182,2020,Online,Pós-venda,Pendente
1825,2025-03-10,5104,2002,Online,Prospecção,Realizada
1826,2025-04-26,5032,2017,Online,Negociação,Realizada
1827,2025-02-02,5480,1051,Presencial,Negociação,Realizada
1828,2025-06-05,5419,2026,Presencial,Negociação,Realizada
1829,2025-02-25,5308,2039,Online,Pós-venda,Pendente
1830,2025-04-11,5128,1021,Presencial,Pós-venda,Realizada
1831,2025-03-20,5120,2023,Telefone,Pós-venda,Pendente
1832,2025-01-19,5138,1003,Telefone,Pós-venda,Realizada
1833,2025-01-07,5252,2034,Presencial,Negociação,Pendente
1834,2025-02-25,5172,2017,Online,Pós-venda,Pendente
1835,2025-02-11,5059,2019,Online,Pós-venda,Realizada
1836,2025-05-13,5463,1004,Presencial,Pós-venda,Pendente
1837,2025-06-28,5486,1013,Online,Negociação,Pendente
1838,2025-03-03,5174,1054,Telefone,Pós-venda,Realizada
1839,2025-03-06,5136,1054,Telefone,Pós-venda,Pendente
1840,2025-05-18,5380,2006,Presencial,Negociação,Realizada
1841,2025-01-10,5030,2025,Online,Prospecção,Realizada
1842,2025-01-29,5341,2016,Presencial,Prospecção,Pendente
1843,2025-03-03,5075,1032,Online,Pós-venda,Pendente
1844,2025-04-01,5070,1020,Telefone,Negociação,Pendente
1845,2025-01-24,5430,1049,Online,Negociação,Pendente
1846,2025-05-30,5281,1015,Online,Negociação,Realizada
1847,2025-03-24,5336,1029,Telefone,Prospecção,Pendente
1848,2025-02-17,5007,1050,Telefone,Pós-venda,Pendente
1849,2025-01-12,5062,2002,Online,Negociação,Pendente
1850,2025-02-02,5048,1040,Online,Prospecção,Realizada
1851,2025-06-06,5322,1051,Online,Pós-venda,Realizada
1852,2025-03-17,5352,1052,Presencial,Negociação,Realizada
1853,2025-03-02,5308,2033,Telefone,Negociação,Pendente
1854,2025-04-16,5012,1053,Presencial,Pós-venda,Realizada
1855,2025-04-19,5481,1057,Telefone,Negociação,Realizada
1856,2025-04-27,5183,1011,Online,Pós-venda,Pendente
1857,2025-02-23,5372,1036,Telefone,Negociação,Pendente
1858,2025-02-12,5067,1036,Telefone,Prospecção,Pendente
1859,2025-02-27,5089,1029,Telefone,Prospecção,Pendente
1860,2025-04-30,5096,1028,Telefone,Prospecção,Realizada
1861,2025-06-26,5159,2005,Online,Pós-venda,Realizada
1862,2025-04-26,5122,2034,Telefone,Prospecção,Realizada
1863,2025-05-12,5313,1043,Presencial,Prospecção,Pendente
1864,2025-01-27,5284,1018,Presencial,Negociação,Realizada
1865,2025-05-15,5256,2037,Presencial,Prospecção,Realizada
1866,2025-04-07,5471,2037,Telefone,Pós-venda,Pendente
1867,2025-06-30,5243,2034,Online,Prospecção,Pendente
1868,2025-01-05,5415,2018,Online,Prospecção,Pendente
1869,2025-06-01,5203,1004,Presencial,Pós-venda,Realizada
1870,2025-04-20,5132,2001,Presencial,Pós-venda,Pendente
1871,2025-05-18,5182,2037,Online,Negociação,Realizada
1872,2025-06-08,5373,1021,Presencial,Negociação,Realizada
1873,2025-04-21,5224,1002,Online,Prospecção,Realizada
1874,2025-02-07,5022,2032,Online,Negociação,Realizada
1875,2025-05-25,5425,2032,Online,Prospecção,Pendente
1876,2025-03-04,5085,2007,Online,Negociação,Pendente
1877,2025-02-14,5391,1060,Telefone,Pós-venda,Realizada
1878,2025-03-22,5103,1029,Telefone,Prospecção,Realizada
1879,2025-05-30,5170,1009,Presencial,Pós-venda,Pendente
1880,2025-06-06,5089,1046,Telefone,Pós-venda,Pendente
1881,2025-03-13,5477,1020,Online,Prospecção,Pendente
1882,2025-02-11,5055,1020,Telefone,Pós-venda,Pendente
1883,2025-04-18,5118,1012,Presencial,Prospecção,Pendente
1884,2025-02-17,5420,1043,Telefone,Pós-venda,Pendente
1885,2025-04-27,5375,2027,Presencial,Negociação,Pendente
1886,2025-06-08,5384,1015,Presencial,Prospecção,Pendente
1887,2025-05-08,5130,1059,Presencial,Pós-venda,Realizada
1888,2025-04-15,5357,1016,Presencial,Pós-venda,Realizada
1889,2025-02-17,5218,2019,Online,Prospecção,Realizada
1890,2025-02-19,5233,1003,Presencial,Prospecção,Realizada
1891,2025-06-30,5403,2038,Online,Negociação,Realizada
1892,2025-04-01,5175,1027,Online,Pós-venda,Realizada
1893,2025-03-26,5174,1020,Presencial,Prospecção,Pendente
1894,2025-02-10,5400,1014,Online,Negociação,Pendente
1895,2025-03-04,5402,2013,Telefone,Prospecção,Realizada
1896,2025-01-23,5325,2040,Online,Prospecção,Pendente
1897,2025-04-05,5395,1013,Online,Pós-venda,Pendente
1898,2025-02-21,5279,1022,Telefone,Prospecção,Realizada
1899,2025-02-17,5415,2019,Presencial,Prospecção,Realizada
1900,2025-06-24,5227,1059,Online,Negociação,Realizada
1901,2025-01-31,5384,1053,Online,Negociação,Realizada
1902,2025-04-11,5054,1057,Presencial,Pós-venda,Pendente
1903,2025-01-30,5019,1036,Presencial,Pós-venda,Pendente
1904,2025-05-26,5458,1021,Online,Prospecção,Realizada
1905,2025-03-13,5351,2024,Telefone,Negociação,Realizada
1906,2025-01-22,5071,1003,Online,Prospecção,Realizada
1907,2025-01-10,5271,1030,Online,Prospecção,Realizada
1908,2025-03-26,5075,2032,Online,Pós-venda,Realizada
1909,2025-03-03,5266,2011,Online,Negociação,Realizada
1910,2025-02-19,5217,1052,Telefone,Prospecção,Realizada
1911,2025-03-29,5213,2031,Online,Prospecção,Pendente
1912,2025-03-25,5130,1041,Telefone,Negociação,Pendente
1913,2025-02-10,5234,2022,Online,Prospecção,Pendente
1914,2025-03-06,5398,1059,Presencial,Pós-venda,Realizada
1915,2025-02-25,5286,2040,Online,Negociação,Realizada
1916,2025-06-02,5105,1002,Online,Prospecção,Realizada
1917,2025-02-16,5033,1010,Telefone,Negociação,Realizada
1918,2025-04-05,5187,1030,Presencial,Prospecção,Realizada
1919,2025-05-25,5184,2014,Telefone,Pós-venda,Realizada
1920,2025-04-30,5006,2018,Online,Pós-venda,Pendente
1921,2025-02-28,5138,2004,Presencial,Pós-venda,Pendente
1922,2025-04-08,5195,1034,Telefone,Pós-venda,Realizada
1923,2025-03-16,5380,2040,Presencial,Negociação,Realizada
1924,2025-01-24,5257,1049,Presencial,Prospecção,Realizada
1925,2025-06-23,5037,1046,Presencial,Prospecção,Pendente
1926,2025-06-25,5347,2030,Presencial,Pós-venda,Realizada
1927,2025-03-31,5128,2006,Presencial,Pós-venda,Pendente
1928,2025-06-28,5133,2032,Telefone,Negociação,Realizada
1929,2025-02-28,5289,1042,Telefone,Pós-venda,Realizada
1930,2025-06-21,5335,2001,Online,Prospecção,Pendente
1931,2025-03-10,5300,1060,Telefone,Negociação,Realizada
1932,2025-03-06,5476,1023,Telefone,Negociação,Pendente
1933,2025-03-27,5097,1027,Presencial,Negociação,Pendente
1934,2025-06-12,5407,1053,Presencial,Prospecção,Realizada
1935,2025-06-20,5321,2038,Telefone,Prospecção,Pendente
1936,2025-03-28,5457,2030,Telefone,Prospecção,Pendente
1937,2025-05-04,5104,1027,Presencial,Pós-venda,Realizada
1938,2025-05-08,5137,2028,Presencial,Negociação,Realizada
1939,2025-01-31,5301,1020,Presencial,Pós-venda,Realizada
1940,2025-02-09,5390,1020,Telefone,Negociação,Realizada
1941,2025-03-05,5023,1025,Presencial,Negociação,Realizada
1942,2025-05-09,5356,2005,Online,Pós-venda,Realizada
1943,2025-02-16,5340,1050,Online,Negociação,Realizada
1944,2025-01-19,5004,2003,Telefone,Prospecção,Realizada
1945,2025-06-17,5306,1011,Telefone,Pós-venda,Pendente
1946,2025-06-24,5158,1030,Telefone,Pós-venda,Realizada
1947,2025-06-27,5021,1054,Presencial,Negociação,Realizada
1948,2025-01-31,5377,2035,Presencial,Negociação,Realizada
1949,2025-06-06,5227,2013,Presencial,Prospecção,Realizada
1950,2025-06-10,5017,2036,Presencial,Prospecção,Realizada
1951,2025-02-08,5474,1021,Telefone,Pós-venda,Pendente
1952,2025-01-07,5273,1037,Online,Negociação,Realizada
1953,2025-06-05,5045,2010,Telefone,Prospecção,Realizada
1954,2025-04-15,5377,2040,Online,Pós-venda,Realizada
1955,2025-04-28,5499,1004,Online,Negociação,Pendente
1956,2025-01-05,5448,2034,Online,Pós-venda,Pendente
1957,2025-04-05,5397,1053,Online,Pós-venda,Pendente
1958,2025-02-21,5427,2037,Telefone,Prospecção,Pendente
1959,2025-02-05,5081,1046,Telefone,Pós-venda,Realizada
1960,2025-03-12,5044,1035,Telefone,Negociação,Pendente
1961,2025-04-16,5037,2022,Presencial,Prospecção,Pendente
1962,2025-05-17,5426,1009,Telefone,Pós-venda,Pendente
1963,2025-05-19,5028,2038,Online,Negociação,Realizada
1964,2025-03-21,5009,1010,Presencial,Pós-venda,Pendente
1965,2025-06-10,5030,2009,Telefone,Pós-venda,Pendente
1966,2025-05-22,5390,1005,Presencial,Negociação,Pendente
1967,2025-02-01,5378,1007,Presencial,Prospecção,Pendente
1968,2025-05-22,5244,1023,Presencial,Negociação,Pendente
1969,2025-01-24,5199,1032,Telefone,Pós-venda,Realizada
1970,2025-05-14,5023,1019,Online,Prospecção,Pendente
