id_oportunidade,cliente_id,vendedor_id,data_abertura,valor_estimado,linha,status
2455,5070,2010,2025-02-08,26898,Unitite,Fechado ganho
2456,5237,2001,2025-03-04,13949,Unitite,Negociação
2457,5012,1045,2025-01-24,5970,Tryon,Perdido
2458,5261,1044,2025-04-26,19721,Unitite,Fechado ganho
2459,5446,1002,2025-01-06,29288,Strong,Negociação
2460,5043,2012,2025-03-27,18329,Epikut,Negociação
2461,5486,2017,2025-06-29,14387,Tryon,Perdido
2462,5387,2029,2025-06-26,21608,Strong,Fechado ganho
2463,5066,1044,2025-02-10,12332,Epikut,Proposta
2464,5067,1048,2025-06-25,3500,Epikut,Proposta
2465,5157,1028,2025-04-11,2387,Tryon,Negociação
2466,5441,1040,2025-02-28,18960,Unitite,Perdido
2467,5250,2014,2025-02-18,27746,Epikut,Fechado ganho
2468,5217,2013,2025-06-08,2505,Tryon,Proposta
2469,5468,1030,2025-06-30,20428,Tryon,Perdido
2470,5023,2016,2025-03-28,14864,Strong,Perdido
2471,5107,2033,2025-06-28,22498,Unitite,Negociação
2472,5329,1004,2025-01-20,16123,Tryon,Proposta
2473,5086,2037,2025-01-19,18655,Epikut,Negociação
2474,5401,1021,2025-06-29,13246,Unitite,Negociação
2475,5141,1042,2025-04-10,17360,Tryon,Negociação
2476,5438,1019,2025-04-09,20428,Tryon,Fechado ganho
2477,5125,1051,2025-05-20,8421,Epikut,Negociação
2478,5052,1005,2025-01-03,8148,Epikut,Negociação
2479,5365,1001,2025-05-04,7971,Epikut,Fechado ganho
2480,5109,1021,2025-02-08,5821,Tryon,Fechado ganho
2481,5037,2028,2025-03-08,17744,Strong,Perdido
2482,5248,1057,2025-05-17,20708,Tryon,Negociação
2483,5306,2003,2025-04-19,2834,Strong,Perdido
2484,5427,2023,2025-06-05,7787,Strong,Fechado ganho
2485,5300,1012,2025-03-14,3721,Strong,Proposta
2486,5292,1021,2025-02-05,22339,Strong,Fechado ganho
2487,5277,2004,2025-04-16,2142,Epikut,Fechado ganho
2488,5016,1031,2025-02-12,9429,Strong,Negociação
2489,5339,1020,2025-05-24,6520,Epikut,Negociação
2490,5163,2019,2025-01-06,17117,Tryon,Perdido
2491,5030,2033,2025-01-01,14267,Tryon,Fechado ganho
2492,5167,1040,2025-06-27,18273,Epikut,Proposta
2493,5172,1025,2025-01-12,28612,Strong,Fechado ganho
2494,5033,1013,2025-01-24,2372,Tryon,Proposta
2495,5416,2001,2025-02-07,23832,Strong,Proposta
2496,5466,1056,2025-03-01,16166,Epikut,Perdido
2497,5034,1035,2025-01-05,14403,Unitite,Fechado ganho
2498,5200,1029,2025-05-29,22962,Epikut,Perdido
2499,5308,2030,2025-01-12,21653,Tryon,Perdido
2500,5256,2030,2025-05-14,7311,Epikut,Perdido
2501,5166,2011,2025-02-26,21807,Tryon,Perdido
2502,5026,2008,2025-04-04,23959,Unitite,Negociação
2503,5410,1054,2025-03-24,13758,Unitite,Perdido
2504,5205,2004,2025-06-28,22554,Epikut,Proposta
2505,5129,1055,2025-03-19,3066,Strong,Negociação
2506,5425,2007,2025-06-02,2311,Epikut,Perdido
2507,5326,2012,2025-02-10,10376,Epikut,Proposta
2508,5178,2039,2025-05-31,20816,Strong,Fechado ganho
2509,5230,2004,2025-02-04,27382,Strong,Proposta
2510,5055,1048,2025-01-14,19846,Strong,Fechado ganho
2511,5010,2022,2025-01-24,17580,Unitite,Negociação
2512,5014,1007,2025-05-20,15828,Epikut,Proposta
2513,5104,1014,2025-06-10,16914,Epikut,Proposta
2514,5003,2004,2025-02-17,8696,Strong,Fechado ganho
2515,5105,1004,2025-03-13,21451,Tryon,Perdido
2516,5438,2035,2025-05-16,19413,Tryon,Perdido
2517,5304,2004,2025-02-22,19928,Unitite,Perdido
2518,5196,2019,2025-03-07,10082,Epikut,Proposta
2519,5289,1015,2025-05-11,11234,Epikut,Negociação
2520,5228,1017,2025-05-12,9281,Tryon,Negociação
2521,5378,2019,2025-04-26,17218,Tryon,Perdido
2522,5004,1024,2025-05-02,29765,Unitite,Fechado ganho
2523,5064,1003,2025-04-04,7338,Strong,Fechado ganho
2524,5199,1028,2025-03-16,9956,Strong,Proposta
2525,5204,1023,2025-01-10,25852,Strong,Negociação
2526,5214,2039,2025-03-10,21812,Epikut,Perdido
2527,5187,2010,2025-01-31,27144,Tryon,Fechado ganho
2528,5132,1053,2025-06-16,8378,Unitite,Fechado ganho
2529,5323,1040,2025-06-08,22220,Tryon,Perdido
2530,5031,1053,2025-03-29,14516,Strong,Negociação
2531,5338,1044,2025-02-09,3319,Epikut,Negociação
2532,5145,1004,2025-03-15,21116,Epikut,Negociação
2533,5457,2027,2025-06-01,27669,Strong,Negociação
2534,5088,1029,2025-06-06,28539,Epikut,Perdido
2535,5270,1010,2025-02-05,16472,Unitite,Negociação
2536,5221,1030,2025-06-29,26707,Tryon,Perdido
2537,5243,1026,2025-01-22,20496,Epikut,Perdido
2538,5203,1060,2025-05-28,5414,Strong,Negociação
2539,5459,2023,2025-03-31,6903,Epikut,Negociação
2540,5425,1047,2025-03-20,15935,Unitite,Negociação
2541,5108,1019,2025-04-28,12741,Strong,Negociação
2542,5498,2030,2025-03-20,25347,Tryon,Negociação
2543,5026,1024,2025-04-03,27619,Epikut,Proposta
2544,5151,1027,2025-04-12,9530,Tryon,Negociação
2545,5320,1030,2025-05-25,8830,Tryon,Proposta
2546,5345,2036,2025-04-18,24137,Tryon,Negociação
2547,5438,1023,2025-04-25,13144,Tryon,Perdido
2548,5231,1003,2025-03-22,23331,Epikut,Perdido
2549,5067,1005,2025-06-15,19593,Strong,Proposta
2550,5224,2024,2025-03-03,26829,Tryon,Negociação
2551,5055,1056,2025-04-07,21569,Tryon,Perdido
2552,5056,1039,2025-04-30,18926,Tryon,Proposta
2553,5341,1023,2025-06-25,15457,Strong,Perdido
2554,5213,1056,2025-06-27,6463,Tryon,Negociação
2555,5066,2001,2025-02-11,13786,Tryon,Proposta
2556,5104,1044,2025-03-22,20290,Strong,Perdido
2557,5084,1014,2025-03-04,4810,Unitite,Perdido
2558,5039,2016,2025-04-27,21550,Unitite,Proposta
2559,5087,1003,2025-05-02,20748,Tryon,Fechado ganho
2560,5313,1045,2025-01-18,11148,Strong,Perdido
2561,5146,1060,2025-04-22,21555,Unitite,Negociação
2562,5186,1044,2025-02-14,22967,Unitite,Proposta
2563,5034,1034,2025-05-14,12015,Tryon,Fechado ganho
2564,5287,1046,2025-03-12,20230,Tryon,Perdido
2565,5260,2015,2025-02-10,18891,Strong,Perdido
2566,5130,2020,2025-05-24,20733,Tryon,Fechado ganho
2567,5320,2019,2025-06-06,28887,Tryon,Fechado ganho
2568,5412,1036,2025-01-05,15761,Tryon,Negociação
2569,5130,1019,2025-06-25,28531,Strong,Perdido
2570,5211,1026,2025-05-21,15470,Strong,Negociação
2571,5145,2015,2025-02-07,6696,Epikut,Proposta
2572,5047,1035,2025-02-07,18436,Unitite,Proposta
2573,5289,1037,2025-02-01,29024,Epikut,Perdido
2574,5321,2015,2025-01-03,16882,Epikut,Proposta
2575,5362,2015,2025-05-14,17099,Unitite,Proposta
2576,5026,1009,2025-02-25,25527,Tryon,Fechado ganho
2577,5202,2029,2025-03-13,13694,Unitite,Proposta
2578,5124,1057,2025-05-01,26512,Epikut,Proposta
2579,5016,1018,2025-05-01,11611,Strong,Perdido
2580,5067,2030,2025-04-24,14766,Strong,Proposta
2581,5222,1035,2025-04-08,29072,Unitite,Proposta
2582,5486,1013,2025-01-17,4033,Epikut,Perdido
2583,5134,2006,2025-01-07,20099,Unitite,Negociação
2584,5248,2018,2025-01-05,21437,Epikut,Proposta
2585,5118,1060,2025-04-23,12996,Tryon,Proposta
2586,5182,1019,2025-05-16,25734,Epikut,Negociação
2587,5342,2016,2025-03-10,22698,Tryon,Proposta
2588,5334,1006,2025-05-19,19481,Strong,Negociação
2589,5476,1011,2025-03-21,18813,Strong,Negociação
2590,5436,2006,2025-03-17,3003,Strong,Perdido
2591,5474,2026,2025-05-24,11474,Tryon,Fechado ganho
2592,5054,1049,2025-06-01,13084,Epikut,Fechado ganho
2593,5040,1058,2025-04-29,14400,Tryon,Perdido
2594,5287,2014,2025-05-04,17332,Epikut,Perdido
2595,5135,2038,2025-03-05,11507,Unitite,Fechado ganho
2596,5413,1027,2025-06-09,2387,Epikut,Negociação
2597,5007,1022,2025-03-14,23562,Unitite,Perdido
2598,5088,1022,2025-01-11,5194,Tryon,Negociação
2599,5301,1030,2025-04-28,15321,Epikut,Proposta
2600,5269,2029,2025-02-18,19077,Tryon,Fechado ganho
2601,5052,2024,2025-04-04,2227,Unitite,Negociação
2602,5108,2005,2025-04-11,4131,Tryon,Negociação
2603,5379,2024,2025-04-12,2720,Strong,Proposta
2604,5247,1012,2025-03-24,9517,Strong,Perdido
2605,5129,1044,2025-06-23,13279,Unitite,Negociação
2606,5257,2025,2025-05-03,5990,Unitite,Perdido
2607,5312,2025,2025-02-05,15639,Unitite,Fechado ganho
2608,5444,1059,2025-06-29,10638,Strong,Perdido
2609,5274,1041,2025-05-31,21667,Epikut,Perdido
2610,5286,1009,2025-02-28,5812,Tryon,Proposta
2611,5138,1023,2025-03-19,6135,Tryon,Perdido
2612,5106,1015,2025-01-10,23482,Unitite,Negociação
2613,5341,2006,2025-03-19,2966,Strong,Negociação
2614,5242,1009,2025-06-09,6723,Unitite,Perdido
2615,5245,2027,2025-04-14,19640,Unitite,Perdido
2616,5261,2033,2025-01-10,2742,Epikut,Perdido
2617,5358,1023,2025-04-12,10859,Unitite,Negociação
2618,5497,1032,2025-04-09,6509,Epikut,Negociação
2619,5308,1007,2025-01-12,4817,Epikut,Negociação
2620,5183,2032,2025-03-13,26995,Tryon,Negociação
2621,5115,1029,2025-06-03,13238,Tryon,Proposta
2622,5276,1014,2025-03-28,14440,Strong,Proposta
2623,5249,1033,2025-05-03,15071,Tryon,Proposta
2624,5342,1002,2025-02-06,12828,Epikut,Proposta
2625,5420,2025,2025-06-03,10052,Unitite,Fechado ganho
2626,5094,2034,2025-01-15,11456,Epikut,Proposta
2627,5013,2031,2025-02-24,13299,Unitite,Fechado ganho
2628,5104,1038,2025-02-25,25012,Epikut,Negociação
2629,5199,1011,2025-05-07,12696,Epikut,Proposta
2630,5351,1010,2025-04-27,21865,Unitite,Proposta
2631,5091,1032,2025-03-16,4162,Unitite,Perdido
2632,5243,1031,2025-03-05,24274,Strong,Perdido
2633,5186,1056,2025-04-30,20843,Unitite,Perdido
2634,5014,2001,2025-03-20,9267,Tryon,Proposta
2635,5499,1026,2025-03-06,23438,Tryon,Fechado ganho
2636,5408,2006,2025-04-26,16032,Epikut,Perdido
2637,5061,1045,2025-05-01,3069,Tryon,Perdido
2638,5022,1012,2025-06-17,13006,Unitite,Proposta
2639,5195,1035,2025-02-04,2840,Strong,Proposta
2640,5491,2031,2025-03-18,20618,Strong,Proposta
2641,5281,1016,2025-05-22,24001,Epikut,Fechado ganho
2642,5121,2002,2025-02-11,25899,Tryon,Fechado ganho
2643,5071,2030,2025-01-06,4518,Epikut,Negociação
2644,5157,2021,2025-01-22,8670,Tryon,Perdido
2645,5455,1020,2025-01-10,15732,Strong,Perdido
2646,5399,1052,2025-05-30,17722,Unitite,Negociação
2647,5286,1040,2025-05-25,20837,Tryon,Fechado ganho
2648,5423,2020,2025-04-02,11646,Strong,Perdido
2649,5243,1031,2025-02-07,6818,Tryon,Fechado ganho
2650,5282,1035,2025-06-29,29582,Tryon,Negociação
2651,5174,2007,2025-05-10,28957,Epikut,Proposta
2652,5265,1011,2025-01-26,6562,Tryon,Negociação
2653,5123,1037,2025-04-13,11742,Unitite,Perdido
2654,5119,1035,2025-06-24,18628,Tryon,Proposta
2655,5347,2012,2025-05-17,2674,Tryon,Perdido
2656,5158,1009,2025-04-16,6643,Strong,Fechado ganho
2657,5334,1047,2025-01-04,22198,Strong,Negociação
2658,5442,1033,2025-05-26,6017,Tryon,Fechado ganho
2659,5161,1047,2025-02-01,7172,Strong,Fechado ganho
2660,5165,1019,2025-01-25,9345,Strong,Fechado ganho
2661,5303,1017,2025-05-10,25857,Strong,Fechado ganho
2662,5109,1055,2025-02-23,15171,Tryon,Proposta
2663,5415,1016,2025-05-18,2140,Epikut,Perdido
2664,5242,2007,2025-06-03,12817,Unitite,Proposta
2665,5189,1001,2025-05-12,3734,Tryon,Perdido
2666,5281,1003,2025-01-15,20865,Tryon,Proposta
2667,5053,1036,2025-05-23,13618,Tryon,Proposta
2668,5065,1052,2025-05-05,21871,Epikut,Fechado ganho
2669,5420,1043,2025-04-08,26630,Strong,Fechado ganho
2670,5457,1039,2025-06-30,29745,Epikut,Proposta
2671,5249,1022,2025-04-06,16492,Unitite,Perdido
2672,5435,2013,2025-05-18,9068,Unitite,Perdido
2673,5435,1008,2025-01-19,6868,Tryon,Proposta
2674,5118,2018,2025-02-22,14444,Strong,Perdido
2675,5323,2001,2025-03-15,16685,Tryon,Perdido
2676,5288,1012,2025-05-19,19703,Tryon,Proposta
2677,5367,1011,2025-04-23,11612,Unitite,Perdido
2678,5334,1003,2025-03-24,24162,Unitite,Fechado ganho
2679,5251,2027,2025-04-29,23606,Tryon,Negociação
2680,5328,1047,2025-02-25,12976,Strong,Fechado ganho
2681,5182,2021,2025-05-22,15911,Strong,Perdido
2682,5029,1028,2025-03-11,22895,Tryon,Fechado ganho
2683,5248,2015,2025-02-09,18820,Tryon,Negociação
2684,5138,1034,2025-01-13,19364,Strong,Proposta
2685,5090,2019,2025-03-16,29967,Tryon,Proposta
2686,5184,1053,2025-04-17,8986,Epikut,Negociação
2687,5215,1055,2025-06-20,15766,Strong,Perdido
2688,5215,2025,2025-02-28,6067,Unitite,Perdido
2689,5111,1033,2025-01-15,22422,Epikut,Negociação
2690,5208,1016,2025-06-08,18849,Tryon,Proposta
2691,5218,1057,2025-06-13,23005,Unitite,Perdido
2692,5271,1026,2025-01-17,26334,Unitite,Fechado ganho
2693,5152,1051,2025-06-13,20985,Epikut,Perdido
2694,5155,2001,2025-03-21,11436,Epikut,Proposta
2695,5002,1051,2025-05-27,15305,Tryon,Proposta
2696,5168,2025,2025-01-03,14675,Unitite,Fechado ganho
2697,5166,1021,2025-06-02,22008,Tryon,Perdido
2698,5248,1001,2025-01-07,13181,Epikut,Negociação
2699,5250,2038,2025-05-04,5425,Epikut,Fechado ganho
2700,5027,1048,2025-04-22,15779,Strong,Fechado ganho
2701,5412,1007,2025-01-07,20977,Strong,Perdido
2702,5264,1023,2025-03-05,15520,Tryon,Perdido
2703,5059,2018,2025-03-15,11315,Tryon,Proposta
2704,5228,2026,2025-06-20,18615,Unitite,Perdido
2705,5410,1005,2025-04-14,27019,Tryon,Negociação
2706,5342,1040,2025-04-13,15352,Strong,Fechado ganho
2707,5200,2010,2025-05-08,29363,Unitite,Negociação
2708,5411,1034,2025-05-10,4791,Unitite,Proposta
2709,5308,2033,2025-01-22,14222,Tryon,Perdido
2710,5139,2007,2025-06-28,17933,Unitite,Perdido
2711,5035,1037,2025-05-03,29972,Tryon,Fechado ganho
2712,5309,2009,2025-05-28,4660,Strong,Fechado ganho
2713,5148,1036,2025-03-29,9292,Epikut,Proposta
2714,5470,2004,2025-05-17,28223,Tryon,Perdido
2715,5178,2040,2025-04-29,22059,Epikut,Perdido
2716,5304,1022,2025-03-09,25852,Unitite,Negociação
2717,5381,1005,2025-01-17,27935,Tryon,Perdido
2718,5425,2023,2025-02-02,9296,Epikut,Fechado ganho
2719,5402,2001,2025-04-14,29203,Tryon,Perdido
2720,5429,2034,2025-01-30,10006,Epikut,Negociação
2721,5349,1055,2025-03-24,26331,Epikut,Negociação
2722,5383,2033,2025-04-20,11511,Strong,Negociação
2723,5127,2008,2025-04-14,3901,Unitite,Fechado ganho
2724,5111,2030,2025-03-29,25268,Unitite,Fechado ganho
2725,5233,1043,2025-04-28,8775,Epikut,Proposta
2726,5324,2001,2025-01-09,15061,Epikut,Perdido
2727,5001,1024,2025-01-24,10742,Unitite,Proposta
2728,5102,1052,2025-01-29,19612,Unitite,Negociação
2729,5029,1039,2025-06-27,10070,Tryon,Proposta
2730,5393,1048,2025-04-23,27112,Epikut,Fechado ganho
2731,5313,1028,2025-06-03,2348,Unitite,Fechado ganho
2732,5082,2031,2025-01-24,6694,Tryon,Perdido
2733,5331,1026,2025-04-11,20499,Epikut,Perdido
2734,5431,2015,2025-04-23,27157,Epikut,Proposta
2735,5094,1011,2025-05-06,16482,Epikut,Fechado ganho
2736,5077,2039,2025-02-25,4489,Unitite,Negociação
2737,5042,1021,2025-02-15,11592,Epikut,Proposta
2738,5358,1017,2025-04-03,23811,Unitite,Fechado ganho
2739,5235,1012,2025-04-02,5264,Tryon,Negociação
2740,5322,1044,2025-06-23,16741,Tryon,Fechado ganho
2741,5212,1058,2025-04-04,16620,Unitite,Negociação
2742,5367,1004,2025-05-26,7884,Strong,Negociação
2743,5094,2002,2025-02-16,26088,Tryon,Perdido
2744,5325,1020,2025-02-23,18026,Unitite,Fechado ganho
2745,5461,1036,2025-06-08,11496,Unitite,Fechado ganho
2746,5126,1029,2025-03-13,7293,Epikut,Negociação
2747,5490,2018,2025-02-04,8821,Tryon,Fechado ganho
2748,5406,1017,2025-05-01,14633,Strong,Proposta
2749,5332,1016,2025-04-21,18155,Tryon,Negociação
2750,5457,1055,2025-02-04,13087,Strong,Perdido
2751,5346,1046,2025-06-16,10044,Strong,Negociação
2752,5311,1013,2025-01-24,10382,Strong,Fechado ganho
2753,5054,1041,2025-05-03,23820,Epikut,Proposta
2754,5057,2004,2025-02-09,17814,Epikut,Negociação
2755,5017,1018,2025-02-10,13979,Strong,Perdido
2756,5460,2025,2025-03-19,9343,Unitite,Negociação
2757,5011,2008,2025-05-07,15755,Strong,Negociação
2758,5228,1007,2025-06-18,13197,Unitite,Perdido
2759,5009,1001,2025-04-08,20751,Unitite,Fechado ganho
2760,5003,2028,2025-04-07,14755,Strong,Fechado ganho
2761,5098,1021,2025-02-27,16272,Strong,Fechado ganho
2762,5374,1049,2025-05-01,28707,Tryon,Perdido
2763,5272,1047,2025-05-29,20868,Epikut,Negociação
2764,5293,1040,2025-02-11,2935,Strong,Proposta
2765,5262,1029,2025-06-20,5696,Tryon,Perdido
2766,5343,1020,2025-04-11,16573,Strong,Negociação
2767,5238,1014,2025-04-02,15334,Epikut,Fechado ganho
2768,5001,1018,2025-01-14,18474,Tryon,Negociação
2769,5366,1050,2025-04-17,28831,Epikut,Negociação
2770,5241,1014,2025-02-10,28625,Strong,Fechado ganho
2771,5186,2032,2025-01-17,11222,Tryon,Perdido
2772,5083,1021,2025-04-26,5151,Strong,Fechado ganho
2773,5305,2003,2025-03-18,17488,Tryon,Negociação
2774,5101,2003,2025-04-01,3924,Tryon,Perdido
2775,5068,2020,2025-02-16,21339,Unitite,Fechado ganho
2776,5341,1059,2025-02-18,24188,Tryon,Fechado ganho
2777,5135,1007,2025-01-24,26176,Epikut,Fechado ganho
2778,5177,1058,2025-04-19,5779,Unitite,Perdido
2779,5160,1006,2025-04-10,8075,Epikut,Negociação
2780,5216,1014,2025-02-06,15065,Epikut,Proposta
2781,5085,1034,2025-01-14,16946,Epikut,Perdido
2782,5192,1051,2025-01-07,17096,Epikut,Proposta
2783,5355,1026,2025-01-13,8021,Unitite,Perdido
2784,5118,2006,2025-02-24,12365,Epikut,Fechado ganho
2785,5113,2038,2025-04-06,19496,Epikut,Negociação
2786,5083,1044,2025-05-13,7731,Tryon,Negociação
2787,5418,1018,2025-03-01,27191,Tryon,Negociação
2788,5025,2004,2025-04-14,12745,Strong,Negociação
2789,5489,2035,2025-06-01,14004,Epikut,Perdido
2790,5316,1013,2025-06-07,2729,Epikut,Proposta
2791,5106,1040,2025-05-23,23584,Unitite,Proposta
2792,5263,1007,2025-05-13,28062,Strong,Perdido
2793,5249,1033,2025-05-22,15642,Unitite,Fechado ganho
2794,5198,1040,2025-02-05,24445,Strong,Perdido
2795,5276,1020,2025-03-06,20946,Strong,Negociação
2796,5063,1042,2025-04-24,20561,Tryon,Proposta
2797,5042,2034,2025-04-27,18789,Unitite,Proposta
2798,5072,2033,2025-01-17,20124,Tryon,Fechado ganho
2799,5399,1024,2025-05-16,10974,Strong,Fechado ganho
2800,5401,1030,2025-05-08,4187,Unitite,Negociação
2801,5048,1013,2025-02-07,15890,Unitite,Fechado ganho
2802,5097,2028,2025-04-04,14230,Strong,Proposta
2803,5482,1036,2025-01-02,13158,Tryon,Negociação
2804,5473,1051,2025-01-05,8404,Epikut,Negociação
2805,5058,2011,2025-02-17,17117,Tryon,Negociação
2806,5371,1058,2025-03-21,19147,Tryon,Fechado ganho
2807,5407,2030,2025-01-16,27946,Epikut,Proposta
2808,5303,1005,2025-06-09,12165,Tryon,Perdido
2809,5141,2032,2025-04-01,3868,Epikut,Perdido
2810,5012,1042,2025-02-28,4945,Epikut,Perdido
2811,5158,1026,2025-01-07,18769,Tryon,Negociação
2812,5333,1027,2025-05-30,25869,Unitite,Fechado ganho
2813,5213,1037,2025-06-22,17272,Strong,Proposta
2814,5390,2012,2025-06-01,19846,Epikut,Negociação
2815,5042,2040,2025-02-25,13391,Epikut,Fechado ganho
2816,5046,1001,2025-02-10,14758,Tryon,Negociação
2817,5197,1058,2025-01-10,29777,Epikut,Negociação
2818,5226,2016,2025-04-05,3764,Unitite,Fechado ganho
2819,5177,1003,2025-02-10,15392,Strong,Proposta
2820,5279,2012,2025-06-05,28284,Strong,Fechado ganho
2821,5049,1049,2025-05-24,26030,Strong,Fechado ganho
2822,5468,1029,2025-05-20,10629,Tryon,Proposta
2823,5300,1033,2025-02-21,13665,Unitite,Perdido
2824,5128,2034,2025-06-27,17733,Tryon,Negociação
2825,5162,1037,2025-06-16,21401,Unitite,Perdido
2826,5425,2020,2025-06-13,6461,Strong,Proposta
2827,5165,1055,2025-06-27,28280,Tryon,Negociação
2828,5050,2004,2025-06-08,18342,Strong,Fechado ganho
2829,5241,1030,2025-01-19,28280,Epikut,Perdido
2830,5403,2039,2025-04-06,23079,Epikut,Negociação
2831,5087,2035,2025-03-06,4526,Strong,Perdido
2832,5283,1027,2025-02-21,26429,Unitite,Proposta
2833,5107,1042,2025-02-04,9478,Epikut,Fechado ganho
2834,5416,2027,2025-02-16,23634,Epikut,Proposta
2835,5150,1036,2025-06-24,17242,Epikut,Fechado ganho
2836,5307,2034,2025-01-30,22405,Strong,Negociação
2837,5081,2027,2025-05-14,24464,Tryon,Negociação
2838,5061,1041,2025-05-22,6624,Tryon,Perdido
2839,5496,2034,2025-04-13,29457,Unitite,Negociação
2840,5292,2015,2025-04-21,20362,Tryon,Proposta
2841,5036,1025,2025-03-18,19019,Strong,Proposta
2842,5200,2027,2025-03-11,21528,Unitite,Negociação
2843,5310,2006,2025-04-04,9554,Strong,Proposta
2844,5001,2036,2025-04-03,8279,Strong,Perdido
2845,5171,1021,2025-04-17,9912,Unitite,Perdido
2846,5223,2038,2025-05-24,5352,Tryon,Proposta
2847,5275,2036,2025-03-29,19652,Tryon,Negociação
2848,5289,1021,2025-04-28,16591,Unitite,Fechado ganho
2849,5444,1053,2025-06-16,28636,Epikut,Perdido
2850,5007,2007,2025-04-15,27964,Unitite,Fechado ganho
2851,5208,1026,2025-01-20,10659,Epikut,Proposta
2852,5118,1011,2025-02-05,21883,Tryon,Perdido
2853,5186,1040,2025-04-25,25008,Epikut,Proposta
2854,5010,1011,2025-06-22,26382,Strong,Perdido
2855,5453,1042,2025-05-28,12900,Strong,Negociação
2856,5309,2019,2025-04-08,26654,Tryon,Perdido
2857,5116,2015,2025-06-22,11788,Epikut,Fechado ganho
2858,5323,2029,2025-01-26,5029,Epikut,Proposta
2859,5072,1052,2025-01-29,23900,Epikut,Fechado ganho
2860,5177,1030,2025-03-19,8883,Tryon,Fechado ganho
2861,5466,1035,2025-04-11,20008,Epikut,Proposta
2862,5393,1045,2025-01-14,3059,Strong,Negociação
2863,5202,2017,2025-01-04,24611,Unitite,Fechado ganho
2864,5337,1007,2025-05-06,2243,Epikut,Proposta
2865,5054,2006,2025-01-25,28458,Unitite,Fechado ganho
2866,5091,2009,2025-06-18,7458,Epikut,Negociação
2867,5384,1048,2025-06-16,13029,Tryon,Perdido
2868,5403,1025,2025-03-26,9542,Strong,Fechado ganho
2869,5287,1059,2025-02-04,7001,Strong,Proposta
2870,5230,1044,2025-02-10,16321,Strong,Negociação
2871,5131,1051,2025-02-15,2910,Tryon,Proposta
2872,5218,2039,2025-05-20,15813,Strong,Negociação
2873,5079,2028,2025-05-31,5421,Epikut,Perdido
2874,5318,2014,2025-04-21,4204,Unitite,Perdido
2875,5472,1045,2025-05-07,24849,Unitite,Negociação
2876,5156,2025,2025-03-03,11840,Tryon,Proposta
2877,5064,2006,2025-01-20,28304,Strong,Perdido
2878,5072,1015,2025-05-02,13744,Unitite,Negociação
2879,5422,1015,2025-02-18,28324,Epikut,Perdido
2880,5352,2001,2025-02-24,20929,Strong,Fechado ganho
2881,5195,1044,2025-02-21,6312,Strong,Negociação
2882,5059,1010,2025-06-16,6934,Epikut,Perdido
2883,5328,1054,2025-01-13,18990,Tryon,Proposta
2884,5281,1003,2025-05-12,21174,Epikut,Perdido
2885,5372,2009,2025-03-11,16331,Unitite,Perdido
2886,5229,2022,2025-06-03,5807,Epikut,Fechado ganho
2887,5051,1031,2025-06-01,27539,Strong,Proposta
2888,5209,1009,2025-04-25,21931,Tryon,Perdido
