id_venda,data,cliente_id,vendedor_id,produto_id,quantidade,valor_bruto,desconto,valor_liquido
5193,2025-05-18,5343,1009,4,1,210,0.0,210.0
5194,2025-03-04,5440,2024,3,24,7680,384.0,7296.0
5195,2025-03-12,5241,1039,1,12,6240,0.0,6240.0
5196,2025-02-12,5458,1059,2,10,4200,420.0,3780.0
5197,2025-01-29,5219,1056,4,21,4410,0.0,4410.0
5198,2025-05-15,5401,1049,3,17,5440,0.0,5440.0
5199,2025-06-04,5055,1058,3,8,2560,256.0,2304.0
5200,2025-04-07,5069,1035,4,12,2520,0.0,2520.0
5201,2025-06-30,5123,1004,1,21,10920,0.0,10920.0
5202,2025-05-23,5474,1014,2,15,6300,0.0,6300.0
5203,2025-05-27,5462,1026,1,14,7280,0.0,7280.0
5204,2025-02-05,5285,1008,1,2,1040,0.0,1040.0
5205,2025-02-01,5240,2019,1,5,2600,0.0,2600.0
5206,2025-02-28,5338,2038,3,24,7680,384.0,7296.0
5207,2025-01-11,5017,2018,1,13,6760,0.0,6760.0
5208,2025-06-30,5445,1033,4,4,840,0.0,840.0
5209,2025-02-04,5062,1045,3,21,6720,0.0,6720.0
5210,2025-05-22,5385,2012,1,5,2600,0.0,2600.0
5211,2025-05-31,5095,1015,4,12,2520,0.0,2520.0
5212,2025-05-29,5196,2024,3,4,1280,0.0,1280.0
5213,2025-03-13,5144,2016,2,12,5040,0.0,5040.0
5214,2025-06-05,5196,2028,3,3,960,0.0,960.0
5215,2025-03-07,5289,1008,1,11,5720,0.0,5720.0
5216,2025-06-11,5314,1035,4,6,1260,0.0,1260.0
5217,2025-03-18,5007,2019,2,9,3780,0.0,3780.0
5218,2025-03-21,5020,1037,2,4,1680,0.0,1680.0
5219,2025-01-09,5391,1006,3,14,4480,0.0,4480.0
5220,2025-06-26,5080,1027,3,16,5120,512.0,4608.0
5221,2025-02-15,5244,1026,1,9,4680,234.0,4446.0
5222,2025-01-21,5270,2029,4,16,3360,0.0,3360.0
5223,2025-01-22,5013,1020,1,5,2600,260.0,2340.0
5224,2025-05-20,5083,1030,3,23,7360,736.0,6624.0
5225,2025-03-09,5232,2004,4,6,1260,0.0,1260.0
5226,2025-05-22,5360,1028,3,13,4160,0.0,4160.0
5227,2025-03-18,5204,2038,2,11,4620,0.0,4620.0
5228,2025-06-01,5349,2030,1,23,11960,598.0,11362.0
5229,2025-06-25,5135,2009,3,3,960,0.0,960.0
5230,2025-02-10,5416,2036,4,17,3570,357.0,3213.0
5231,2025-01-07,5312,2035,2,18,7560,0.0,7560.0
5232,2025-01-29,5124,1017,4,24,5040,252.0,4788.0
5233,2025-03-18,5274,2021,1,1,520,0.0,520.0
5234,2025-01-05,5101,2013,2,9,3780,378.0,3402.0
5235,2025-05-18,5177,1050,4,24,5040,252.0,4788.0
5236,2025-06-14,5096,2025,4,23,4830,0.0,4830.0
5237,2025-04-24,5477,1016,1,4,2080,104.0,1976.0
5238,2025-02-28,5413,1005,2,7,2940,0.0,2940.0
5239,2025-03-23,5275,2024,1,2,1040,104.0,936.0
5240,2025-04-21,5414,1046,4,4,840,42.0,798.0
5241,2025-01-12,5463,1048,4,11,2310,115.5,2194.5
5242,2025-06-04,5087,1014,2,20,8400,0.0,8400.0
5243,2025-01-07,5449,2040,4,14,2940,0.0,2940.0
5244,2025-04-14,5418,1004,4,5,1050,105.0,945.0
5245,2025-06-13,5495,1008,2,16,6720,672.0,6048.0
5246,2025-04-20,5088,1040,3,1,320,32.0,288.0
5247,2025-03-06,5050,2016,4,5,1050,52.5,997.5
5248,2025-05-28,5257,2009,2,9,3780,0.0,3780.0
5249,2025-06-19,5101,2014,2,22,9240,0.0,9240.0
5250,2025-06-06,5352,1003,2,2,840,0.0,840.0
5251,2025-03-08,5460,2009,3,6,1920,0.0,1920.0
5252,2025-06-14,5250,1030,2,9,3780,0.0,3780.0
5253,2025-06-15,5048,1060,4,17,3570,178.5,3391.5
5254,2025-01-30,5061,1001,4,4,840,84.0,756.0
5255,2025-03-19,5346,1058,4,5,1050,0.0,1050.0
5256,2025-03-22,5213,2015,4,11,2310,231.0,2079.0
5257,2025-03-26,5375,2024,3,9,2880,144.0,2736.0
5258,2025-01-28,5449,1043,3,17,5440,272.0,5168.0
5259,2025-05-09,5358,1001,2,3,1260,0.0,1260.0
5260,2025-05-21,5089,1009,3,8,2560,0.0,2560.0
5261,2025-04-06,5161,2018,4,18,3780,0.0,3780.0
5262,2025-02-27,5051,2033,3,24,7680,0.0,7680.0
5263,2025-05-24,5486,2035,4,22,4620,462.0,4158.0
5264,2025-02-23,5013,1038,3,10,3200,160.0,3040.0
5265,2025-03-28,5468,2035,1,7,3640,0.0,3640.0
5266,2025-03-17,5365,2011,3,11,3520,176.0,3344.0
5267,2025-01-30,5084,2032,2,2,840,0.0,840.0
5268,2025-02-24,5265,1002,2,11,4620,462.0,4158.0
5269,2025-04-20,5190,1050,2,10,4200,0.0,4200.0
5270,2025-03-09,5371,2002,3,24,7680,0.0,7680.0
5271,2025-06-22,5290,1009,3,13,4160,0.0,4160.0
5272,2025-01-23,5242,2026,3,24,7680,0.0,7680.0
5273,2025-01-14,5496,1018,3,24,7680,0.0,7680.0
5274,2025-06-21,5144,1027,4,8,1680,84.0,1596.0
5275,2025-03-22,5481,2039,4,13,2730,273.0,2457.0
5276,2025-02-08,5102,2031,3,16,5120,256.0,4864.0
5277,2025-05-09,5163,1043,3,15,4800,0.0,4800.0
5278,2025-03-24,5364,1051,2,6,2520,0.0,2520.0
5279,2025-01-24,5306,2039,2,22,9240,0.0,9240.0
5280,2025-01-19,5142,1008,4,5,1050,105.0,945.0
5281,2025-01-29,5003,1049,2,2,840,42.0,798.0
5282,2025-02-21,5102,2015,1,9,4680,234.0,4446.0
5283,2025-03-24,5029,2035,2,23,9660,483.0,9177.0
5284,2025-06-13,5178,1055,3,19,6080,0.0,6080.0
5285,2025-04-26,5189,1013,1,9,4680,234.0,4446.0
5286,2025-05-23,5255,1023,1,6,3120,312.0,2808.0
5287,2025-05-13,5423,2032,2,6,2520,0.0,2520.0
5288,2025-06-03,5417,2026,1,20,10400,520.0,9880.0
5289,2025-02-22,5203,1015,4,21,4410,220.5,4189.5
5290,2025-03-06,5296,1046,4,19,3990,0.0,3990.0
5291,2025-04-24,5323,1022,3,2,640,32.0,608.0
5292,2025-06-12,5458,1033,2,4,1680,0.0,1680.0
5293,2025-02-24,5289,2021,3,2,640,0.0,640.0
5294,2025-02-23,5404,1023,2,3,1260,0.0,1260.0
5295,2025-04-08,5330,1037,3,9,2880,0.0,2880.0
5296,2025-03-01,5384,1041,1,21,10920,0.0,10920.0
5297,2025-03-21,5398,1027,3,13,4160,208.0,3952.0
5298,2025-03-02,5293,1051,2,24,10080,0.0,10080.0
5299,2025-05-05,5429,2034,4,24,5040,0.0,5040.0
5300,2025-02-25,5120,1045,2,13,5460,0.0,5460.0
5301,2025-05-29,5268,2012,4,23,4830,241.5,4588.5
5302,2025-06-04,5200,1045,2,18,7560,756.0,6804.0
5303,2025-06-23,5171,1057,2,13,5460,0.0,5460.0
5304,2025-03-19,5157,1053,3,23,7360,0.0,7360.0
5305,2025-04-01,5120,1022,3,8,2560,256.0,2304.0
5306,2025-03-07,5118,2004,3,25,8000,0.0,8000.0
5307,2025-05-25,5001,1015,4,21,4410,0.0,4410.0
5308,2025-03-25,5043,1013,3,10,3200,320.0,2880.0
5309,2025-05-04,5149,1015,1,20,10400,0.0,10400.0
5310,2025-03-20,5287,1019,3,13,4160,0.0,4160.0
5311,2025-04-11,5156,1003,1,20,10400,1040.0,9360.0
5312,2025-01-07,5007,1043,2,15,6300,315.0,5985.0
5313,2025-04-07,5249,2012,1,15,7800,0.0,7800.0
5314,2025-05-11,5159,1039,2,7,2940,0.0,2940.0
5315,2025-02-08,5057,2030,3,22,7040,0.0,7040.0
5316,2025-04-28,5080,1027,4,1,210,0.0,210.0
5317,2025-06-22,5420,1022,3,4,1280,0.0,1280.0
5318,2025-05-18,5446,2016,2,12,5040,0.0,5040.0
5319,2025-04-26,5094,1029,1,7,3640,364.0,3276.0
5320,2025-05-27,5265,2020,4,13,2730,0.0,2730.0
5321,2025-01-20,5368,1048,4,7,1470,73.5,1396.5
5322,2025-02-21,5355,2023,3,8,2560,0.0,2560.0
5323,2025-01-07,5043,1015,1,17,8840,442.0,8398.0
5324,2025-03-03,5455,1038,3,3,960,48.0,912.0
5325,2025-02-06,5305,1034,4,7,1470,147.0,1323.0
5326,2025-05-24,5474,1037,2,11,4620,0.0,4620.0
5327,2025-06-27,5470,2009,2,4,1680,0.0,1680.0
5328,2025-05-27,5428,1033,4,13,2730,0.0,2730.0
5329,2025-04-12,5365,2021,2,12,5040,0.0,5040.0
5330,2025-04-13,5195,2024,1,17,8840,884.0,7956.0
5331,2025-03-07,5191,1047,2,5,2100,0.0,2100.0
5332,2025-06-05,5397,1047,2,5,2100,0.0,2100.0
5333,2025-03-14,5240,1051,1,20,10400,0.0,10400.0
5334,2025-02-14,5276,2013,1,5,2600,130.0,2470.0
5335,2025-06-20,5110,1024,4,3,630,0.0,630.0
5336,2025-01-17,5101,2027,2,1,420,0.0,420.0
5337,2025-01-12,5288,1050,4,15,3150,0.0,3150.0
5338,2025-01-17,5323,2038,2,11,4620,462.0,4158.0
5339,2025-06-27,5390,1021,3,7,2240,0.0,2240.0
5340,2025-04-05,5140,2009,2,12,5040,0.0,5040.0
5341,2025-02-06,5184,1056,4,12,2520,126.0,2394.0
5342,2025-06-16,5095,1005,1,21,10920,1092.0,9828.0
5343,2025-05-14,5220,1055,3,14,4480,0.0,4480.0
5344,2025-03-24,5069,1020,4,4,840,84.0,756.0
5345,2025-01-14,5497,2011,2,16,6720,0.0,6720.0
5346,2025-01-19,5209,2025,2,21,8820,882.0,7938.0
5347,2025-06-24,5392,1049,2,2,840,0.0,840.0
5348,2025-05-24,5431,1036,1,21,10920,0.0,10920.0
5349,2025-01-07,5481,2024,3,23,7360,368.0,6992.0
5350,2025-01-25,5011,1033,3,22,7040,352.0,6688.0
5351,2025-04-08,5274,2023,4,10,2100,0.0,2100.0
5352,2025-03-21,5408,1017,2,11,4620,231.0,4389.0
5353,2025-05-22,5138,2016,2,5,2100,0.0,2100.0
5354,2025-02-28,5013,1057,1,25,13000,650.0,12350.0
5355,2025-06-06,5492,1002,1,25,13000,650.0,12350.0
5356,2025-06-10,5269,2010,4,25,5250,0.0,5250.0
5357,2025-02-26,5026,1024,2,4,1680,0.0,1680.0
5358,2025-01-30,5237,1050,2,7,2940,147.0,2793.0
5359,2025-06-12,5132,2040,3,15,4800,0.0,4800.0
5360,2025-05-15,5299,1043,1,17,8840,0.0,8840.0
5361,2025-01-05,5022,1056,4,15,3150,0.0,3150.0
5362,2025-03-14,5224,2025,4,17,3570,0.0,3570.0
5363,2025-04-20,5173,1038,2,2,840,42.0,798.0
5364,2025-01-01,5047,1054,2,20,8400,840.0,7560.0
5365,2025-04-13,5368,1044,1,8,4160,0.0,4160.0
5366,2025-04-20,5119,1028,3,6,1920,0.0,1920.0
5367,2025-02-08,5419,1018,4,25,5250,525.0,4725.0
5368,2025-06-08,5194,2014,2,4,1680,0.0,1680.0
5369,2025-02-24,5481,1024,3,23,7360,0.0,7360.0
5370,2025-03-04,5458,1057,3,6,1920,96.0,1824.0
5371,2025-06-28,5002,2012,4,16,3360,336.0,3024.0
5372,2025-04-15,5035,1017,1,15,7800,0.0,7800.0
5373,2025-06-05,5247,1030,3,7,2240,224.0,2016.0
5374,2025-05-16,5146,2001,3,3,960,0.0,960.0
5375,2025-03-18,5395,2004,3,8,2560,0.0,2560.0
5376,2025-03-27,5078,1028,1,18,9360,468.0,8892.0
5377,2025-04-20,5232,1052,4,2,420,42.0,378.0
5378,2025-06-25,5273,2022,2,21,8820,0.0,8820.0
5379,2025-06-13,5134,1031,2,13,5460,0.0,5460.0
5380,2025-03-15,5455,1045,3,15,4800,480.0,4320.0
5381,2025-06-30,5460,2004,3,21,6720,0.0,6720.0
5382,2025-03-12,5357,1042,3,6,1920,0.0,1920.0
5383,2025-04-27,5438,2040,2,19,7980,798.0,7182.0
5384,2025-03-29,5403,1025,1,3,1560,0.0,1560.0
5385,2025-05-10,5173,2024,4,12,2520,0.0,2520.0
5386,2025-02-09,5402,1030,4,19,3990,0.0,3990.0
5387,2025-03-02,5177,1053,4,14,2940,294.0,2646.0
5388,2025-01-14,5473,2017,2,22,9240,0.0,9240.0
5389,2025-03-30,5067,1022,3,18,5760,576.0,5184.0
5390,2025-04-15,5207,2036,1,15,7800,0.0,7800.0
5391,2025-03-25,5430,2003,4,19,3990,399.0,3591.0
5392,2025-02-22,5418,1058,4,5,1050,0.0,1050.0
5393,2025-02-14,5186,1031,3,14,4480,0.0,4480.0
5394,2025-02-11,5356,1006,1,20,10400,520.0,9880.0
5395,2025-01-04,5478,1032,4,3,630,0.0,630.0
5396,2025-04-18,5487,2005,3,14,4480,0.0,4480.0
5397,2025-01-01,5425,1029,3,3,960,0.0,960.0
5398,2025-06-19,5323,1007,1,7,3640,364.0,3276.0
5399,2025-03-11,5260,1011,2,11,4620,0.0,4620.0
5400,2025-02-12,5184,1009,3,4,1280,0.0,1280.0
5401,2025-06-07,5018,2010,1,23,11960,0.0,11960.0
5402,2025-02-28,5223,2033,4,18,3780,0.0,3780.0
5403,2025-06-28,5174,2001,2,8,3360,0.0,3360.0
5404,2025-04-22,5353,2030,1,11,5720,572.0,5148.0
5405,2025-03-17,5070,1053,3,14,4480,224.0,4256.0
5406,2025-05-14,5176,1051,2,18,7560,0.0,7560.0
5407,2025-04-28,5287,2023,2,24,10080,0.0,10080.0
5408,2025-06-02,5419,1049,4,8,1680,0.0,1680.0
5409,2025-02-18,5438,1052,4,13,2730,273.0,2457.0
5410,2025-02-18,5081,2014,2,2,840,42.0,798.0
5411,2025-06-25,5448,1057,2,7,2940,0.0,2940.0
5412,2025-03-11,5082,2038,1,2,1040,0.0,1040.0
5413,2025-02-17,5487,1060,2,8,3360,168.0,3192.0
5414,2025-03-15,5050,1022,3,8,2560,256.0,2304.0
5415,2025-05-15,5142,1039,1,11,5720,0.0,5720.0
5416,2025-02-21,5151,1053,4,5,1050,0.0,1050.0
5417,2025-05-28,5168,2033,2,15,6300,0.0,6300.0
5418,2025-01-15,5370,2014,3,1,320,32.0,288.0
5419,2025-04-04,5377,2039,4,16,3360,0.0,3360.0
5420,2025-04-14,5011,2037,4,12,2520,0.0,2520.0
5421,2025-05-27,5115,2028,3,21,6720,672.0,6048.0
5422,2025-03-08,5017,1009,3,23,7360,736.0,6624.0
5423,2025-04-11,5089,2021,2,7,2940,0.0,2940.0
5424,2025-05-22,5008,2010,4,18,3780,0.0,3780.0
5425,2025-01-30,5334,1018,1,13,6760,676.0,6084.0
5426,2025-02-14,5367,1011,2,3,1260,0.0,1260.0
5427,2025-02-24,5465,2026,4,8,1680,168.0,1512.0
5428,2025-03-14,5071,1049,1,25,13000,0.0,13000.0
5429,2025-04-16,5071,1027,4,3,630,0.0,630.0
5430,2025-05-22,5101,1012,2,11,4620,0.0,4620.0
5431,2025-06-02,5433,2001,4,11,2310,115.5,2194.5
5432,2025-05-27,5420,1042,4,16,3360,0.0,3360.0
5433,2025-03-12,5197,1006,2,14,5880,294.0,5586.0
5434,2025-04-09,5374,1040,2,11,4620,0.0,4620.0
5435,2025-01-14,5472,2019,1,22,11440,1144.0,10296.0
5436,2025-04-20,5323,1045,3,4,1280,0.0,1280.0
5437,2025-01-19,5204,1043,2,16,6720,0.0,6720.0
5438,2025-03-27,5344,2007,4,21,4410,441.0,3969.0
5439,2025-03-30,5314,1023,4,6,1260,0.0,1260.0
5440,2025-05-07,5443,2017,2,19,7980,0.0,7980.0
5441,2025-06-14,5386,2015,4,12,2520,0.0,2520.0
5442,2025-05-23,5431,1002,2,23,9660,966.0,8694.0
5443,2025-03-04,5162,2020,1,1,520,0.0,520.0
5444,2025-05-07,5300,2002,2,14,5880,588.0,5292.0
5445,2025-04-19,5481,2021,1,4,2080,0.0,2080.0
5446,2025-03-15,5407,1049,4,2,420,0.0,420.0
5447,2025-03-28,5040,2036,1,16,8320,832.0,7488.0
5448,2025-02-26,5350,2019,4,23,4830,0.0,4830.0
5449,2025-04-19,5430,1027,1,22,11440,0.0,11440.0
5450,2025-01-14,5426,2006,4,23,4830,241.5,4588.5
5451,2025-06-19,5206,1040,4,19,3990,399.0,3591.0
5452,2025-02-05,5027,1015,3,19,6080,608.0,5472.0
5453,2025-05-13,5064,1052,2,2,840,0.0,840.0
5454,2025-04-29,5034,1031,4,18,3780,378.0,3402.0
5455,2025-02-28,5022,2034,4,22,4620,462.0,4158.0
5456,2025-02-16,5362,1040,1,16,8320,832.0,7488.0
5457,2025-02-07,5064,1017,1,2,1040,52.0,988.0
5458,2025-06-06,5052,1057,4,17,3570,0.0,3570.0
5459,2025-01-13,5179,1021,1,17,8840,884.0,7956.0
5460,2025-06-28,5252,1004,3,16,5120,256.0,4864.0
5461,2025-02-06,5125,1017,1,17,8840,0.0,8840.0
5462,2025-03-28,5301,1056,3,1,320,16.0,304.0
5463,2025-03-17,5189,2034,4,7,1470,73.5,1396.5
5464,2025-03-04,5324,2003,4,8,1680,168.0,1512.0
5465,2025-05-11,5118,1019,3,20,6400,0.0,6400.0
5466,2025-02-19,5485,1031,1,1,520,26.0,494.0
5467,2025-03-16,5209,1009,2,24,10080,0.0,10080.0
5468,2025-04-26,5218,2010,4,4,840,0.0,840.0
5469,2025-01-07,5464,1008,2,8,3360,0.0,3360.0
5470,2025-01-02,5301,1041,2,13,5460,0.0,5460.0
5471,2025-01-12,5007,2027,3,14,4480,448.0,4032.0
5472,2025-02-24,5353,1010,1,19,9880,0.0,9880.0
5473,2025-03-26,5109,1050,1,15,7800,0.0,7800.0
5474,2025-02-01,5114,1021,1,2,1040,0.0,1040.0
5475,2025-06-07,5049,2033,2,3,1260,0.0,1260.0
5476,2025-04-13,5095,2035,3,11,3520,0.0,3520.0
5477,2025-05-16,5049,1046,1,16,8320,832.0,7488.0
5478,2025-03-26,5280,1039,2,18,7560,378.0,7182.0
5479,2025-02-12,5171,2005,3,16,5120,256.0,4864.0
5480,2025-05-01,5458,1039,4,5,1050,0.0,1050.0
5481,2025-06-24,5441,2030,3,18,5760,0.0,5760.0
5482,2025-02-06,5404,1052,2,5,2100,0.0,2100.0
5483,2025-03-06,5116,1058,3,5,1600,0.0,1600.0
5484,2025-02-06,5095,1047,2,21,8820,0.0,8820.0
5485,2025-05-03,5033,1049,3,11,3520,0.0,3520.0
5486,2025-06-11,5430,2037,3,18,5760,0.0,5760.0
5487,2025-01-03,5151,1051,2,24,10080,0.0,10080.0
5488,2025-06-27,5253,1050,1,1,520,0.0,520.0
5489,2025-02-11,5073,1025,1,11,5720,0.0,5720.0
5490,2025-03-29,5362,1018,1,1,520,26.0,494.0
5491,2025-04-19,5126,1057,4,23,4830,483.0,4347.0
5492,2025-04-09,5245,1043,3,15,4800,0.0,4800.0
5493,2025-04-02,5277,1011,2,14,5880,0.0,5880.0
5494,2025-06-18,5087,1027,1,13,6760,338.0,6422.0
5495,2025-06-16,5141,1031,3,18,5760,0.0,5760.0
5496,2025-06-06,5480,1050,2,7,2940,147.0,2793.0
5497,2025-03-10,5266,2033,3,23,7360,0.0,7360.0
5498,2025-03-28,5181,2025,3,5,1600,0.0,1600.0
5499,2025-01-07,5004,1014,4,7,1470,73.5,1396.5
5500,2025-05-16,5105,1034,1,6,3120,0.0,3120.0
5501,2025-02-23,5429,2025,2,22,9240,0.0,9240.0
5502,2025-03-29,5058,1042,1,2,1040,0.0,1040.0
5503,2025-06-15,5338,1014,3,3,960,48.0,912.0
5504,2025-04-20,5034,1029,3,15,4800,0.0,4800.0
5505,2025-02-28,5236,2027,1,8,4160,0.0,4160.0
5506,2025-03-27,5411,1027,4,10,2100,0.0,2100.0
5507,2025-05-30,5492,1025,2,16,6720,0.0,6720.0
5508,2025-03-15,5107,2023,2,16,6720,672.0,6048.0
5509,2025-03-10,5156,2017,1,24,12480,0.0,12480.0
5510,2025-01-19,5411,2019,2,11,4620,462.0,4158.0
5511,2025-06-29,5042,2033,2,16,6720,0.0,6720.0
5512,2025-03-28,5470,1051,4,5,1050,105.0,945.0
5513,2025-06-12,5473,1014,4,18,3780,378.0,3402.0
5514,2025-06-23,5055,1042,2,8,3360,0.0,3360.0
5515,2025-06-15,5420,1029,1,2,1040,0.0,1040.0
5516,2025-01-23,5434,1022,2,5,2100,0.0,2100.0
5517,2025-04-14,5063,2006,3,9,2880,288.0,2592.0
5518,2025-06-13,5086,1059,1,5,2600,0.0,2600.0
5519,2025-01-25,5476,1004,2,14,5880,0.0,5880.0
5520,2025-06-13,5009,1043,3,21,6720,0.0,6720.0
5521,2025-03-31,5421,1039,4,19,3990,0.0,3990.0
5522,2025-03-04,5402,2026,3,25,8000,0.0,8000.0
5523,2025-06-20,5256,2037,4,7,1470,0.0,1470.0
5524,2025-04-18,5203,2024,3,15,4800,0.0,4800.0
5525,2025-03-03,5051,1022,3,16,5120,0.0,5120.0
5526,2025-01-19,5491,1059,4,19,3990,199.5,3790.5
5527,2025-04-14,5369,1047,2,4,1680,0.0,1680.0
5528,2025-04-02,5407,1034,3,2,640,64.0,576.0
5529,2025-05-17,5084,2032,1,11,5720,0.0,5720.0
5530,2025-03-26,5349,2028,1,23,11960,0.0,11960.0
5531,2025-05-04,5170,1035,2,17,7140,357.0,6783.0
5532,2025-05-20,5491,2020,2,8,3360,168.0,3192.0
5533,2025-06-01,5205,1023,3,24,7680,768.0,6912.0
5534,2025-03-28,5144,1012,4,2,420,21.0,399.0
5535,2025-01-23,5421,2012,1,23,11960,598.0,11362.0
5536,2025-06-16,5081,2036,1,25,13000,1300.0,11700.0
5537,2025-02-28,5072,1050,1,5,2600,0.0,2600.0
5538,2025-05-04,5101,1057,1,11,5720,572.0,5148.0
5539,2025-05-04,5371,1022,1,16,8320,416.0,7904.0
5540,2025-01-30,5185,1046,3,1,320,0.0,320.0
5541,2025-01-12,5282,2013,4,21,4410,0.0,4410.0
5542,2025-05-12,5333,1003,2,17,7140,357.0,6783.0
5543,2025-04-05,5048,1027,1,15,7800,0.0,7800.0
5544,2025-02-19,5070,2006,4,4,840,0.0,840.0
5545,2025-05-07,5272,2038,2,10,4200,0.0,4200.0
5546,2025-02-01,5071,2014,3,3,960,96.0,864.0
5547,2025-05-05,5426,2013,3,5,1600,0.0,1600.0
5548,2025-03-31,5306,1026,1,10,5200,260.0,4940.0
5549,2025-06-01,5358,1034,3,23,7360,368.0,6992.0
5550,2025-05-31,5429,1029,1,21,10920,0.0,10920.0
5551,2025-06-15,5470,2021,1,11,5720,572.0,5148.0
5552,2025-03-11,5054,2032,3,3,960,0.0,960.0
5553,2025-01-17,5278,2008,4,25,5250,262.5,4987.5
5554,2025-05-06,5377,1050,1,25,13000,1300.0,11700.0
5555,2025-01-01,5220,2001,1,10,5200,0.0,5200.0
5556,2025-04-07,5118,2007,3,9,2880,144.0,2736.0
5557,2025-04-04,5307,1002,3,8,2560,0.0,2560.0
5558,2025-02-01,5185,2025,3,20,6400,0.0,6400.0
5559,2025-05-25,5285,1005,4,1,210,0.0,210.0
5560,2025-03-16,5425,1050,1,12,6240,0.0,6240.0
5561,2025-02-21,5013,1008,4,21,4410,441.0,3969.0
5562,2025-05-04,5386,1042,1,11,5720,0.0,5720.0
5563,2025-05-26,5304,2018,3,25,8000,800.0,7200.0
5564,2025-01-17,5322,2022,1,19,9880,0.0,9880.0
5565,2025-01-11,5373,1010,1,23,11960,0.0,11960.0
5566,2025-04-10,5144,2035,2,22,9240,462.0,8778.0
5567,2025-04-27,5469,2018,3,5,1600,160.0,1440.0
5568,2025-06-26,5464,2019,3,19,6080,608.0,5472.0
5569,2025-02-16,5351,1003,2,12,5040,0.0,5040.0
5570,2025-03-31,5346,2010,1,13,6760,0.0,6760.0
5571,2025-04-19,5059,1052,4,17,3570,357.0,3213.0
5572,2025-03-26,5395,1020,3,19,6080,304.0,5776.0
5573,2025-02-07,5151,2018,1,13,6760,0.0,6760.0
5574,2025-05-16,5340,1037,2,7,2940,0.0,2940.0
5575,2025-03-16,5494,2012,1,2,1040,0.0,1040.0
5576,2025-01-31,5397,1054,3,10,3200,160.0,3040.0
5577,2025-04-11,5168,1034,3,10,3200,160.0,3040.0
5578,2025-02-07,5303,1007,3,11,3520,0.0,3520.0
5579,2025-02-03,5254,2024,3,5,1600,0.0,1600.0
5580,2025-03-31,5278,1006,1,2,1040,0.0,1040.0
5581,2025-05-12,5166,1025,2,14,5880,0.0,5880.0
5582,2025-06-01,5123,1011,3,2,640,64.0,576.0
5583,2025-04-03,5441,1057,3,16,5120,0.0,5120.0
5584,2025-06-01,5280,1039,2,5,2100,210.0,1890.0
5585,2025-03-15,5476,2007,2,4,1680,0.0,1680.0
5586,2025-02-21,5238,1025,4,15,3150,157.5,2992.5
5587,2025-05-24,5388,1055,2,11,4620,0.0,4620.0
5588,2025-05-09,5178,1046,4,11,2310,0.0,2310.0
5589,2025-04-24,5214,1053,1,19,9880,0.0,9880.0
5590,2025-04-01,5129,1017,1,9,4680,468.0,4212.0
5591,2025-02-15,5070,1052,1,13,6760,0.0,6760.0
5592,2025-03-02,5237,2025,1,9,4680,0.0,4680.0
5593,2025-05-19,5090,1002,4,15,3150,157.5,2992.5
5594,2025-06-22,5167,2037,1,15,7800,0.0,7800.0
5595,2025-03-08,5116,1031,4,9,1890,0.0,1890.0
5596,2025-02-14,5242,2004,3,24,7680,384.0,7296.0
5597,2025-06-05,5105,1026,1,9,4680,0.0,4680.0
5598,2025-02-01,5032,2009,4,24,5040,0.0,5040.0
5599,2025-05-07,5335,1026,3,25,8000,0.0,8000.0
5600,2025-06-07,5215,1057,2,18,7560,756.0,6804.0
5601,2025-02-18,5178,1026,4,11,2310,0.0,2310.0
5602,2025-05-05,5373,1029,3,2,640,64.0,576.0
5603,2025-05-13,5263,2033,4,5,1050,105.0,945.0
5604,2025-03-29,5064,1060,3,12,3840,0.0,3840.0
5605,2025-02-06,5241,1037,1,10,5200,0.0,5200.0
5606,2025-01-05,5068,1051,4,2,420,0.0,420.0
5607,2025-01-30,5167,2011,3,2,640,0.0,640.0
5608,2025-05-04,5099,1046,3,18,5760,0.0,5760.0
5609,2025-06-02,5321,1025,1,8,4160,416.0,3744.0
5610,2025-04-18,5332,1014,2,16,6720,0.0,6720.0
5611,2025-04-06,5404,1006,3,21,6720,0.0,6720.0
5612,2025-06-30,5067,1054,4,16,3360,0.0,3360.0
5613,2025-03-14,5222,1037,3,6,1920,192.0,1728.0
5614,2025-01-03,5164,1038,4,24,5040,0.0,5040.0
5615,2025-06-13,5254,1047,1,7,3640,182.0,3458.0
5616,2025-04-20,5026,1041,1,21,10920,546.0,10374.0
5617,2025-05-02,5347,1011,3,10,3200,0.0,3200.0
5618,2025-03-08,5365,2006,4,9,1890,0.0,1890.0
5619,2025-03-12,5264,1017,4,16,3360,0.0,3360.0
5620,2025-02-19,5134,2025,3,23,7360,368.0,6992.0
5621,2025-01-02,5484,1004,3,20,6400,0.0,6400.0
5622,2025-04-01,5131,1036,4,14,2940,294.0,2646.0
5623,2025-01-17,5150,2020,4,22,4620,462.0,4158.0
5624,2025-05-09,5049,1029,2,23,9660,0.0,9660.0
5625,2025-06-15,5174,1017,2,5,2100,0.0,2100.0
5626,2025-04-06,5151,2019,1,9,4680,0.0,4680.0
5627,2025-06-06,5347,1028,1,7,3640,182.0,3458.0
5628,2025-05-24,5057,1014,4,18,3780,0.0,3780.0
5629,2025-04-30,5385,1051,2,7,2940,0.0,2940.0
5630,2025-02-19,5394,1015,2,13,5460,0.0,5460.0
5631,2025-02-16,5194,2022,4,16,3360,336.0,3024.0
